image_id,mask_id,class_name
labeller2_acne-scar9--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-scar9--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scar
labeller5_045525HB,labeller5_045525HB_00000,Papule
labeller5_045525HB,labeller5_045525HB_00001,Thrombosed capillaries
labeller5_045525HB,labeller5_045525HB_00002,Thrombosed capillaries
labeller5_045525HB,labeller5_045525HB_00003,Plaque
labeller5_045525HB,labeller5_045525HB_00004,Dermatoglyph disruption
labeller5_045525HB,labeller5_045525HB_00005,Dermatoglyph disruption
labeller2_ppps32--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_ppps32--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller2_ppps32--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_ppps32--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller7_043449HB,labeller7_043449HB_00000,Scale
labeller7_043449HB,labeller7_043449HB_00001,Plaque
labeller7_043449HB,labeller7_043449HB_00002,Papule
labeller7_043449HB,labeller7_043449HB_00003,Plaque
labeller7_043449HB,labeller7_043449HB_00004,Papule
labeller2_246--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_246--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller2_246--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_246--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Sun damage
labeller2_246--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_246--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller6_3571--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_3571--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller6_3571--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_3571--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller7_042978HB,labeller7_042978HB_00000,Scale
labeller7_042978HB,labeller7_042978HB_00001,Plaque
labeller8_044554HB,labeller8_044554HB_00000,Scale
labeller8_044554HB,labeller8_044554HB_00001,Plaque
labeller2_046243HB,labeller2_046243HB_00000,Plaque
labeller2_046243HB,labeller2_046243HB_00001,Thrombosed capillaries
labeller6_043110HB,labeller6_043110HB_00000,Plaque
labeller6_043110HB,labeller6_043110HB_00001,Scale
labeller8_acne-face-1-47--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-1-47--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scar
labeller8_acne-face-1-47--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-1-47--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller8_acne-face-1-47--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-1-47--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Open comedo
labeller8_acne-face-1-47--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_acne-face-1-47--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Macule
labeller1_wart26--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_wart26--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller1_wart26--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_wart26--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Dermatoglyph disruption
labeller4_10233-a,labeller4_10233-a_00000,Nodule
labeller1_474--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_474--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller1_474--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_474--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller1_474--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_474--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller1_474--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_474--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Scale
labeller5_acne-face-39--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_acne-face-39--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller7_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller7_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scar
labeller2_032462HB,labeller2_032462HB_00000,Closed comedo
labeller2_032462HB,labeller2_032462HB_00001,Pustule
labeller2_032462HB,labeller2_032462HB_00002,Cyst
labeller2_032462HB,labeller2_032462HB_00003,Cyst
labeller2_032462HB,labeller2_032462HB_00004,Scar
labeller3_vitiligo-45--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_vitiligo-45--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller3_vitiligo-45--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_vitiligo-45--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Sun damage
labeller4_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller4_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Pustule
labeller4_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Papule
labeller2_043089HB,labeller2_043089HB_00000,Scale
labeller4_045523HB,labeller4_045523HB_00000,Nodule
labeller4_045523HB,labeller4_045523HB_00001,Papule
labeller5_acne-face-1-38--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_acne-face-1-38--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Open comedo
labeller5_acne-face-1-38--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_acne-face-1-38--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Pustule
labeller5_acne-face-1-38--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_acne-face-1-38--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scar
labeller5_acne-face-1-38--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_acne-face-1-38--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Closed comedo
labeller8_017937HB,labeller8_017937HB_00000,Plaque
labeller8_017937HB,labeller8_017937HB_00001,Scale
labeller2_acne-face-35--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-35--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller2_acne-face-35--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-35--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller2_acne-face-35--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-35--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Open comedo
labeller5_043217HB,labeller5_043217HB_00000,Plaque
labeller5_043217HB,labeller5_043217HB_00001,Scale
labeller1_vitiligo-33--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_vitiligo-33--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller1_044773HB,labeller1_044773HB_00000,Plaque
labeller1_044773HB,labeller1_044773HB_00001,Plaque
labeller1_044773HB,labeller1_044773HB_00002,Papule
labeller1_044773HB,labeller1_044773HB_00003,Scale
labeller5_acne-face-57--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_acne-face-57--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scar
labeller6_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller6_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Patch
labeller6_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_acne-face-1-50--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scar
labeller6_vitiligo-65--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_vitiligo-65--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller8_016339HB,labeller8_016339HB_00000,Sun damage
labeller8_016339HB,labeller8_016339HB_00001,Macule
labeller8_016339HB,labeller8_016339HB_00002,Macule
labeller8_016339HB,labeller8_016339HB_00003,Scale
labeller2_539--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_539--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller2_539--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_539--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Sun damage
labeller1_043106HB,labeller1_043106HB_00000,Papule
labeller1_043106HB,labeller1_043106HB_00001,Plaque
labeller1_043106HB,labeller1_043106HB_00002,Scale
labeller4_2759--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_2759--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller4_2759--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_2759--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller4_2759--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_2759--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller7_041362VB,labeller7_041362VB_00000,Macule
labeller7_041362VB,labeller7_041362VB_00001,Patch
labeller1_554--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_554--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller1_554--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_554--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller1_554--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_554--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller7_043256HB,labeller7_043256HB_00000,Patch
labeller3_viral-wart-17--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_viral-wart-17--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Thrombosed capillaries
labeller3_viral-wart-17--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_viral-wart-17--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller2_016878HB,labeller2_016878HB_00000,Plaque
labeller2_016878HB,labeller2_016878HB_00001,Sun damage
labeller7_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller7_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller7_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Plaque
labeller2_vitiligo-15--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_vitiligo-15--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller6_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller6_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_ppps34--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller2_ppps16--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_ppps16--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller2_ppps16--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_ppps16--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller6_043095HB,labeller6_043095HB_00000,Scale
labeller6_043095HB,labeller6_043095HB_00001,Plaque
labeller5_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller5_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_acne-face-1-5--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scar
labeller3_043095HB,labeller3_043095HB_00000,Scale
labeller3_043095HB,labeller3_043095HB_00001,Pustule
labeller3_043079HB,labeller3_043079HB_00000,Patch
labeller3_043079HB,labeller3_043079HB_00001,Scale
labeller1_045526HB,labeller1_045526HB_00000,Papule
labeller1_045526HB,labeller1_045526HB_00001,Dermatoglyph disruption
labeller3_vitiligo-61--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_vitiligo-61--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller4_017560HB,labeller4_017560HB_00000,Plaque
labeller4_017560HB,labeller4_017560HB_00001,Telangiectasia
labeller4_017560HB,labeller4_017560HB_00002,Scale
labeller4_3571--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_3571--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller4_3571--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_3571--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller8_032462HB,labeller8_032462HB_00000,Nodule
labeller8_032462HB,labeller8_032462HB_00001,Macule
labeller8_032462HB,labeller8_032462HB_00002,Scar
labeller8_032462HB,labeller8_032462HB_00003,Pustule
labeller8_032462HB,labeller8_032462HB_00004,Papule
labeller3_043213HB,labeller3_043213HB_00000,Scale
labeller3_043213HB,labeller3_043213HB_00001,Plaque
labeller6_wart2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_wart2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller4_sebderm3--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_sebderm3--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller2_017322HB,labeller2_017322HB_00000,Plaque
labeller2_017322HB,labeller2_017322HB_00001,Sun damage
labeller3_249--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_249--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller3_249--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_249--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller3_249--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_249--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller6_10576-DSC00101-20(2),labeller6_10576-DSC00101-20(2)_00000,Plaque
labeller6_10576-DSC00101-20(2),labeller6_10576-DSC00101-20(2)_00001,Papule
labeller8_10256-DSCF6142,labeller8_10256-DSCF6142_00000,Plaque
labeller8_10256-DSCF6142,labeller8_10256-DSCF6142_00001,Scale
labeller7_017674HB,labeller7_017674HB_00000,Scale
labeller7_017674HB,labeller7_017674HB_00001,Patch
labeller8_vitiligo-14--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_vitiligo-14--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller8_vitiligo-14--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_vitiligo-14--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Macule
labeller3_041356HB,labeller3_041356HB_00000,Patch
labeller2_017560HB,labeller2_017560HB_00000,Patch
labeller2_017560HB,labeller2_017560HB_00001,Patch
labeller2_017560HB,labeller2_017560HB_00002,Telangiectasia
labeller2_017560HB,labeller2_017560HB_00003,Sun damage
labeller2_acne-face-4-3--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-4-3--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller2_acne-face-4-3--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-4-3--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scar
labeller6_017633HB,labeller6_017633HB_00000,Plaque
labeller6_017633HB,labeller6_017633HB_00001,Scale
labeller6_017633HB,labeller6_017633HB_00002,Sun damage
labeller1_044370HB,labeller1_044370HB_00000,Plaque
labeller1_044370HB,labeller1_044370HB_00001,Papule
labeller1_044370HB,labeller1_044370HB_00002,Scale
labeller3_acne-face-78--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_acne-face-78--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scar
labeller3_acne-face-78--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_acne-face-78--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller3_acne-face-78--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_acne-face-78--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Closed comedo
labeller3_044744HB,labeller3_044744HB_00000,Scale
labeller3_044744HB,labeller3_044744HB_00001,Plaque
labeller4_ps4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_ps4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller4_ps4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_ps4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller1_vitiligo-66--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_vitiligo-66--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller1_vitiligo-66--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_vitiligo-66--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Macule
labeller8_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Sun damage
labeller8_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Patch
labeller8_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_3754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller6_043039HB,labeller6_043039HB_00000,Plaque
labeller6_043039HB,labeller6_043039HB_00001,Scale
labeller3_017359HB,labeller3_017359HB_00000,Sun damage
labeller3_017359HB,labeller3_017359HB_00001,Patch
labeller1_sebderm8--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_sebderm8--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller1_sebderm8--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_sebderm8--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller4_wart5--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_wart5--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller7_vitiligo-52--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_vitiligo-52--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller4_017869HB,labeller4_017869HB_00000,Plaque
labeller4_017869HB,labeller4_017869HB_00001,Scale
labeller8_034381HB,labeller8_034381HB_00000,Open comedo
labeller8_034381HB,labeller8_034381HB_00001,Closed comedo
labeller8_034381HB,labeller8_034381HB_00002,Macule
labeller8_034381HB,labeller8_034381HB_00003,Pustule
labeller4_045139HB,labeller4_045139HB_00000,Scale
labeller4_045139HB,labeller4_045139HB_00001,Plaque
labeller4_045139HB,labeller4_045139HB_00002,Sun damage
labeller8_ps12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_ps12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller8_016628HB,labeller8_016628HB_00000,Sun damage
labeller8_016628HB,labeller8_016628HB_00001,Plaque
labeller8_016628HB,labeller8_016628HB_00002,Scale
labeller3_045525HB,labeller3_045525HB_00000,Papule
labeller4_017322HB,labeller4_017322HB_00000,Plaque
labeller4_severe-neck-psoriasis--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_severe-neck-psoriasis--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller4_severe-neck-psoriasis--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_severe-neck-psoriasis--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller5_viral-wart-13--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller5_viral-wart-13--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller1_032879HB,labeller1_032879HB_00000,Open comedo
labeller1_032879HB,labeller1_032879HB_00001,Pustule
labeller1_032879HB,labeller1_032879HB_00002,Papule
labeller1_acne-face-3-13--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne-face-3-13--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller6_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Open comedo
labeller6_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller6_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller6_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Closed comedo
labeller1_043110HB,labeller1_043110HB_00000,Scale
labeller1_043110HB,labeller1_043110HB_00001,Plaque
labeller5_043242HB,labeller5_043242HB_00000,Plaque
labeller5_043242HB,labeller5_043242HB_00001,Scale
labeller1_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller1_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Closed comedo
labeller1_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne-face-2-20--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Open comedo
labeller3_wart9--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_wart9--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller6_033765HB,labeller6_033765HB_00000,Papule
labeller6_033765HB,labeller6_033765HB_00001,Pustule
labeller6_033765HB,labeller6_033765HB_00002,Open comedo
labeller6_033765HB,labeller6_033765HB_00003,Scar
labeller7_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd_2,labeller7_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd_2_00000,Patch
labeller7_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd_2,labeller7_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd_2_00001,Scale
labeller7_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd_2,labeller7_3729--WatermarkedWyJXYXRlcm1hcmtlZCJd_2_00002,Scale
labeller1_acne3--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne3--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Open comedo
labeller1_acne3--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne3--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller1_acne3--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_acne3--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Open comedo
labeller4_043106HB,labeller4_043106HB_00000,Scale
labeller4_043106HB,labeller4_043106HB_00001,Plaque
labeller7_3730--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_3730--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller7_3730--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_3730--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Patch
labeller2_vitiligo-66--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_vitiligo-66--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller3_vitiligo-36--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_vitiligo-36--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller4_3768--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_3768--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller4_3768--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller4_3768--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller4_034787HB,labeller4_034787HB_00000,Open comedo
labeller4_034787HB,labeller4_034787HB_00001,Papule
labeller4_034787HB,labeller4_034787HB_00002,Scar
labeller7_chronic-plaque-psoriasis-022--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_chronic-plaque-psoriasis-022--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller7_chronic-plaque-psoriasis-022--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_chronic-plaque-psoriasis-022--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller7_chronic-plaque-psoriasis-022--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_chronic-plaque-psoriasis-022--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller8_3735--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_3735--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller8_3735--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_3735--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Sun damage
labeller8_3735--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller8_3735--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller2_wart18--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_wart18--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Nodule
labeller2_wart18--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_wart18--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Thrombosed capillaries
labeller8_044723HB,labeller8_044723HB_00000,Plaque
labeller8_044723HB,labeller8_044723HB_00001,Scale
labeller3_044619HB,labeller3_044619HB_00000,Plaque
labeller3_044619HB,labeller3_044619HB_00001,Scale
labeller1_viral-wart-06--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_viral-wart-06--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller1_viral-wart-06--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_viral-wart-06--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller1_viral-wart-06--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_viral-wart-06--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Thrombosed capillaries
labeller1_viral-wart-06--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_viral-wart-06--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Dermatoglyph disruption
labeller2_vitiligo-44--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_vitiligo-44--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller5_041891HB,labeller5_041891HB_00000,Papule
labeller3_vitiligo-20--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_vitiligo-20--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
